294	0.0010246
392	0.0010241
282	0.0010205
401	0.0010192
340	0.0010141
393	0.0010125
264	0.0010113
195	0.001011
433	0.0010092
410	0.0010059
447	0.0010033
244	0.0010006
313	0.00099352
16	0.00099154
307	0.00099151
376	0.00098695
380	0.00098267
94	0.00098124
431	0.00098076
58	0.00097963
190	0.00097755
100	0.00097514
21	0.0009742
396	0.00097263
87	0.0009712
181	0.00096526
429	0.00096481
415	0.00096283
2	0.00096089
208	0.00096089
50	0.00095616
452	0.00095186
277	0.00095068
395	0.0009498
355	0.00094979
399	0.00094901
338	0.00094755
366	0.00094624
370	0.00094603
326	0.00094597
446	0.00094597
204	0.00094566
223	0.00094566
258	0.00094566
335	0.00094483
259	0.00094147
417	0.00094141
347	0.00094111
263	0.00094014
348	0.00093951
394	0.0009386
337	0.00093848
341	0.00093848
161	0.00093824
279	0.00093824
46	0.00093736
132	0.00093717
222	0.00093624
88	0.00093335
434	0.00093183
325	0.00093066
256	0.00092974
369	0.00092714
422	0.00092328
407	0.00092319
25	0.00092319
260	0.00092314
238	0.00092311
316	0.00092297
322	0.00092297
324	0.0009156
332	0.0009156
346	0.0009156
362	0.0009156
416	0.0009156
432	0.0009156
242	0.0009156
305	0.0009156
138	0.0009156
75	0.0009156
